IPID,PI,PMID,DOI,PROJECT
126306.0,"Connie Sue Schmaljohn, PhD",35857439.0,10.1126/science.abq3773,AI009006-14
126306.0,"Connie Sue Schmaljohn, PhD",,10.1126/science.abq3773.,AI009006-14
126306.0,"Connie Sue Schmaljohn, PhD",33801811.0,10.3390/microorganisms9030566,AI009006-14
126306.0,"Connie Sue Schmaljohn, PhD",35463647.0,10.3389/fcimb.2022.798978,AI009006-14
126306.0,"Connie Sue Schmaljohn, PhD",33487119.0,10.1080/21505594.2020.1870834,AI009006-14
126306.0,"Connie Sue Schmaljohn, PhD",33673603.0,10.3390/v13030382,AI009006-14
126306.0,"Connie Sue Schmaljohn, PhD",35781796.0,10.15252/emmm.202115230,AI009006-14
126306.0,"Connie Sue Schmaljohn, PhD",33654101.0,10.1038/s41541-021-00293-9,AI009006-14
126358.0,"Jonathan Wilson Yewdell, MD, PhD",34088742.0,10.1136/jitc-2021-002544,AI001210-07
126142.0,"Jeffrey Cohen, MD",34590136.0,10.1093/infdis/jiab387,AI000430-38
126142.0,"Jeffrey Cohen, MD",34468169.0,10.1128/JVI.01227-21,AI000430-38
126401.0,Sarah Faith Andrews,35589938.0,10.1038/s41598-022-12423-x,AI005143-04
126401.0,Sarah Faith Andrews,35411076.0,10.1038/s41591-022-01762-x,AI005143-04
126401.0,Sarah Faith Andrews,35489332.0,10.1016/j.str.2022.04.003,AI005143-04
126401.0,Sarah Faith Andrews,34562096.0,10.1093/infdis/jiab487,AI005143-04
126401.0,Sarah Faith Andrews,35783486.0,10.1016/j.eclinm.2022.101477,AI005143-04
126401.0,Sarah Faith Andrews,34213402.0,10.1080/21645515.2021.1908030,AI005143-04
126401.0,Sarah Faith Andrews,34009371.0,10.1093/infdis/jiab229,AI005143-04
126401.0,Sarah Faith Andrews,35036969.0,10.1016/S2666-5247(21)00312-8,AI005143-04
126401.0,Sarah Faith Andrews,35921449.0,10.1056/NEJMoa2203067,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",35589938.0,10.1038/s41598-022-12423-x,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",35411076.0,10.1038/s41591-022-01762-x,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",35489332.0,10.1016/j.str.2022.04.003,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",34562096.0,10.1093/infdis/jiab487,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",35783486.0,10.1016/j.eclinm.2022.101477,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",34213402.0,10.1080/21645515.2021.1908030,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",34009371.0,10.1093/infdis/jiab229,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",35036969.0,10.1016/S2666-5247(21)00312-8,AI005143-04
126401.0,"Adrian Bernard McDermott, PhD",35921449.0,10.1056/NEJMoa2203067,AI005143-04
126435.0,"Emmie De Wit, PhD",34963391.0,10.1177/03009858211067468,AI001288-03
126435.0,"Emmie De Wit, PhD",34620866.0,10.1038/s41467-021-26178-y,AI001288-03
126435.0,"Emmie De Wit, PhD",34578379.0,10.3390/v13091798,AI001288-03
126435.0,"Emmie De Wit, PhD",34678071.0,10.1126/sciadv.abj3627,AI001288-03
126435.0,"Emmie De Wit, PhD",35025969.0,10.1371/journal.ppat.1010161,AI001288-03
126435.0,"Emmie De Wit, PhD",35271298.0,10.1126/sciimmunol.abo0535,AI001288-03
126435.0,"Emmie De Wit, PhD",34940844.0,10.1093/infdis/jiab622,AI001288-03
126435.0,"Emmie De Wit, PhD",35474740.0,10.1016/j.xcrm.2022.100549,AI001288-03
126435.0,"Emmie De Wit, PhD",35039442.0,10.26508/lsa.202101314,AI001288-03
126435.0,"Emmie De Wit, PhD",34465900.0,10.1038/s41564-021-00961-5,AI001288-03
126435.0,"Emmie De Wit, PhD",35032523.0,10.1016/j.antiviral.2022.105246,AI001288-03
126244.0,"Elizabeth M Kang, MD, BA",35445907.0,10.1007/s10875-022-01261-1,AI000989-16
126244.0,"Elizabeth M Kang, MD, BA",35764638.0,10.1038/s41467-022-31344-x,AI000989-16
126244.0,"Elizabeth M Kang, MD, BA",33666780.0,10.1007/s11882-020-00984-8,AI000989-16
126244.0,"Elizabeth M Kang, MD, BA",33740872.0,10.1089/hum.2020.276,AI000989-16
126244.0,"Elizabeth M Kang, MD, BA",35753512.0,10.1016/j.jaci.2022.06.009,AI000989-16
126244.0,"Harry Lewis Malech, MD, BA",35445907.0,10.1007/s10875-022-01261-1,AI000989-16
126244.0,"Harry Lewis Malech, MD, BA",35764638.0,10.1038/s41467-022-31344-x,AI000989-16
126244.0,"Harry Lewis Malech, MD, BA",33666780.0,10.1007/s11882-020-00984-8,AI000989-16
126244.0,"Harry Lewis Malech, MD, BA",33740872.0,10.1089/hum.2020.276,AI000989-16
126244.0,"Harry Lewis Malech, MD, BA",35753512.0,10.1016/j.jaci.2022.06.009,AI000989-16
126377.0,"Elise M O'Connell, MD",33124666.0,10.1093/cid/ciaa1238,AI001234-05
126377.0,"Elise M O'Connell, MD",32198510.0,10.1093/cid/ciaa245,AI001234-05
126377.0,"Elise M O'Connell, MD",35483390.0,10.4269/ajtmh.21-0853,AI001234-05
126377.0,"Elise M O'Connell, MD",33269789.0,10.1093/cid/ciaa1128,AI001234-05
126373.0,"Heather Dawn Hickman, PhD",34618370.0,10.15252/embj.2021108966,AI001225-06
126373.0,"Heather Dawn Hickman, PhD",34562465.0,10.1016/j.jmb.2021.167266,AI001225-06
126373.0,"Heather Dawn Hickman, PhD",35523797.0,10.1038/s41598-022-11122-x,AI001225-06
126373.0,"Heather Dawn Hickman, PhD",34622218.0,10.1016/j.xpro.2021.100790,AI001225-06
126373.0,"Heather Dawn Hickman, PhD",35182467.0,10.1016/j.chom.2022.01.014,AI001225-06
126373.0,"Heather Dawn Hickman, PhD",34796538.0,10.1111/imr.13037,AI001225-06
126474.0,"Nancy J Sullivan, BA, MS, PhD",34529476.0,10.1126/science.abj0299,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",34417590.0,10.1038/s41590-021-01021-0,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",34270939.0,10.1016/j.immuni.2021.06.018,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",33831133.0,10.1371/journal.ppat.1009431,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",35395191.0,10.1016/j.celrep.2022.110680,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",35609088.0,10.1371/journal.pone.0268767,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",34210892.0,10.1126/science.abh1766,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",33972947.0,10.1101/2021.04.30.442182,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",35568025.0,10.1016/j.celrep.2022.110812,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",33730471.0,10.1056/NEJMc2102179,AI005145-03
126474.0,"Nancy J Sullivan, BA, MS, PhD",35324257.0,10.1126/science.abn8897,AI005145-03
126327.0,"Peter D Crompton, MD, MPH",34519517.0,10.1126/scitranslmed.abj5413,AI001155-12
126327.0,"Peter D Crompton, MD, MPH",,10.1126/science.abq3773.,AI001155-12
126327.0,"Peter D Crompton, MD, MPH",35437908.0,10.1111/1755-0998.13622,AI001155-12
126327.0,"Peter D Crompton, MD, MPH",34593959.0,10.1038/s42003-021-02667-0,AI001155-12
126327.0,"Peter D Crompton, MD, MPH",34851691.0,10.1126/scitranslmed.abe7430,AI001155-12
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",34013879.0,10.3201/eid2706.203510,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",34200548.0,10.3390/vaccines9060630,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",34013842.0,10.1080/22221751.2021.1932609,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",34907224.0,10.1038/s41541-021-00416-2,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33652895.0,10.3390/microorganisms9030498,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33420066.0,10.1038/s41541-019-0155-z,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33443221.0,10.1073/pnas.2015657118,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33593215.0,10.1080/13543784.2021.1881061,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33917071.0,10.3390/microorganisms9040772,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33257849.0,10.1038/s41564-020-00815-6,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33572859.0,10.3390/microorganisms9020279,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33416494.0,10.7554/eLife.63906,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",35617976.0,10.1016/S2666-5247(22)00065-9,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33670641.0,10.3390/v13020314,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33411731.0,10.1371/journal.pcbi.1008535,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33504869.0,10.1038/s41598-021-81752-0,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",34072604.0,10.3390/microorganisms9061178,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33719915.0,10.1080/22221751.2021.1903343,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",35026307.0,10.1016/j.antiviral.2022.105244,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33807214.0,10.3390/v13040590,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",35860599.0,10.1093/pnasnexus/pgac073,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",34044662.0,10.1177/00236772211018587,AI001089-14
126292.0,"Heinrich Ulrich Feldmann, MD, PhD",33922222.0,10.3390/v13050729,AI001089-14
126464.0,"Michail S Lionakis, MD",34309902.0,10.1111/imcb.12495,AI001318-03
126464.0,"Michail S Lionakis, MD",34764490.0,10.1038/s41590-021-01080-3,AI001318-03
126464.0,"Michail S Lionakis, MD",34492260.0,10.1016/j.jaci.2021.08.016,AI001318-03
126464.0,"Michail S Lionakis, MD",34504497.0,10.3389/fimmu.2021.720205,AI001318-03
126464.0,"Michail S Lionakis, MD",34875033.0,10.1093/cid/ciab1002,AI001318-03
126464.0,"Michail S Lionakis, MD",34352390.0,10.1016/j.clim.2021.108816,AI001318-03
126464.0,"Michail S Lionakis, MD",33619483.0,10.1101/2021.02.17.431704,AI001318-03
126429.0,"Catharine Mans Bosio, PhD",35076028.0,10.1172/jci.insight.155896,AI001281-03
126429.0,"Catharine Mans Bosio, PhD",34159329.0,10.1101/2021.06.17.448814,AI001281-03
126429.0,"Catharine Mans Bosio, PhD",34607940.0,10.4049/jimmunol.2100608,AI001281-03
126429.0,"Catharine Mans Bosio, PhD",33863887.0,10.1038/s41467-021-22580-8,AI001281-03
126429.0,"Catharine Mans Bosio, PhD",35039442.0,10.26508/lsa.202101314,AI001281-03
126429.0,"Catharine Mans Bosio, PhD",35032523.0,10.1016/j.antiviral.2022.105246,AI001281-03
126477.0,"Tongqing Zhou, PhD",33789084.0,10.1016/j.chom.2021.03.005,AI005147-03
126477.0,"Tongqing Zhou, PhD",34716452.0,10.1038/s41590-021-01068-z,AI005147-03
126477.0,"Tongqing Zhou, PhD",34898670.0,10.1002/aic.17440,AI005147-03
126477.0,"Tongqing Zhou, PhD",34726473.0,10.1126/scitranslmed.abj7125,AI005147-03
126477.0,"Tongqing Zhou, PhD",35081298.0,10.1056/NEJMc2119912,AI005147-03
126477.0,"Tongqing Zhou, PhD",35841885.0,10.1016/j.str.2022.06.004,AI005147-03
126477.0,"Tongqing Zhou, PhD",35609088.0,10.1371/journal.pone.0268767,AI005147-03
126477.0,"Tongqing Zhou, PhD",35568025.0,10.1016/j.celrep.2022.110812,AI005147-03
126477.0,"Tongqing Zhou, PhD",35164561.0,10.1128/mbio.03227-21,AI005147-03
126477.0,"Tongqing Zhou, PhD",35324257.0,10.1126/science.abn8897,AI005147-03
126477.0,"Peter D Kwong, PhD",33789084.0,10.1016/j.chom.2021.03.005,AI005147-03
126477.0,"Peter D Kwong, PhD",34716452.0,10.1038/s41590-021-01068-z,AI005147-03
126477.0,"Peter D Kwong, PhD",34898670.0,10.1002/aic.17440,AI005147-03
126477.0,"Peter D Kwong, PhD",34726473.0,10.1126/scitranslmed.abj7125,AI005147-03
126477.0,"Peter D Kwong, PhD",35081298.0,10.1056/NEJMc2119912,AI005147-03
126477.0,"Peter D Kwong, PhD",35841885.0,10.1016/j.str.2022.06.004,AI005147-03
126477.0,"Peter D Kwong, PhD",35609088.0,10.1371/journal.pone.0268767,AI005147-03
126477.0,"Peter D Kwong, PhD",35568025.0,10.1016/j.celrep.2022.110812,AI005147-03
126477.0,"Peter D Kwong, PhD",35164561.0,10.1128/mbio.03227-21,AI005147-03
126477.0,"Peter D Kwong, PhD",35324257.0,10.1126/science.abn8897,AI005147-03
126210.0,"Nicole Amy Doria-Rose, PhD",35411076.0,10.1038/s41591-022-01762-x,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",35243372.0,10.1016/j.xpro.2022.101180,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",33453152.0,10.1016/j.immuni.2020.12.014,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",33826898.0,10.1016/j.celrep.2021.108937,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",34731616.0,10.1016/j.celrep.2021.109922,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",34200826.0,10.3390/antib10020023,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",35319830.0,10.1002/advs.202200063,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",35783486.0,10.1016/j.eclinm.2022.101477,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",34328065.0,10.1080/19420862.2021.1946918,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",34753907.0,10.1038/s41467-021-26579-z,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",33649208.0,10.1073/pnas.2011653118,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",34986348.0,10.1016/j.celrep.2021.110199,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",33214287.0,10.1126/science.abd2638,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",34407396.0,10.1016/j.celrep.2021.109561,AI005010-21
126210.0,"Nicole Amy Doria-Rose, PhD",35413243.0,10.1016/j.str.2022.03.012,AI005010-21
126210.0,"Richard A Koup, MD",35411076.0,10.1038/s41591-022-01762-x,AI005010-21
126210.0,"Richard A Koup, MD",35243372.0,10.1016/j.xpro.2022.101180,AI005010-21
126210.0,"Richard A Koup, MD",33453152.0,10.1016/j.immuni.2020.12.014,AI005010-21
126210.0,"Richard A Koup, MD",33826898.0,10.1016/j.celrep.2021.108937,AI005010-21
126210.0,"Richard A Koup, MD",34731616.0,10.1016/j.celrep.2021.109922,AI005010-21
126210.0,"Richard A Koup, MD",34200826.0,10.3390/antib10020023,AI005010-21
126210.0,"Richard A Koup, MD",35319830.0,10.1002/advs.202200063,AI005010-21
126210.0,"Richard A Koup, MD",35783486.0,10.1016/j.eclinm.2022.101477,AI005010-21
126210.0,"Richard A Koup, MD",34328065.0,10.1080/19420862.2021.1946918,AI005010-21
126210.0,"Richard A Koup, MD",34753907.0,10.1038/s41467-021-26579-z,AI005010-21
126210.0,"Richard A Koup, MD",33649208.0,10.1073/pnas.2011653118,AI005010-21
126210.0,"Richard A Koup, MD",34986348.0,10.1016/j.celrep.2021.110199,AI005010-21
126210.0,"Richard A Koup, MD",33214287.0,10.1126/science.abd2638,AI005010-21
126210.0,"Richard A Koup, MD",34407396.0,10.1016/j.celrep.2021.109561,AI005010-21
126210.0,"Richard A Koup, MD",35413243.0,10.1016/j.str.2022.03.012,AI005010-21
126258.0,"Stephen H Leppla, PhD",35913993.0,10.1371/journal.ppat.1010729,AI001030-15
126162.0,"Steven M Holland, MD",22876374.0,,AI000646-31
126162.0,"Steven M Holland, MD",33876203.0,10.1182/blood.2020008629,AI000646-31
126162.0,"Steven M Holland, MD",35699443.0,10.1128/aac.00308-22,AI000646-31
126162.0,"Steven M Holland, MD",33338684.0,10.1016/j.jaip.2020.12.014,AI000646-31
126162.0,"Steven M Holland, MD",33638875.0,10.1002/hep.31775,AI000646-31
126162.0,"Steven M Holland, MD",34089750.0,10.1016/j.jaci.2021.05.031,AI000646-31
126162.0,"Steven M Holland, MD",33708388.0,10.1093/gastro/goaa005,AI000646-31
126162.0,"Steven M Holland, MD",34473196.0,10.1084/jem.20210566,AI000646-31
126162.0,"Steven M Holland, MD",34089740.0,10.1016/j.chest.2021.05.046,AI000646-31
126162.0,"Steven M Holland, MD",35500221.0,10.1182/bloodadvances.2021005776,AI000646-31
126162.0,"Steven M Holland, MD",33804872.0,10.3390/ijms22073303,AI000646-31
126162.0,"Steven M Holland, MD",34580862.0,10.1111/bjh.17840,AI000646-31
126162.0,"Steven M Holland, MD",34087243.0,10.1016/j.jaci.2021.05.028,AI000646-31
126162.0,"Steven M Holland, MD",32745179.0,10.1093/cid/ciaa1086,AI000646-31
126162.0,"Steven M Holland, MD",33965189.0,10.1016/j.jtct.2020.12.028,AI000646-31
126162.0,"Steven M Holland, MD",34041472.0,10.1016/j.jtauto.2021.100102,AI000646-31
126162.0,"Steven M Holland, MD",35753512.0,10.1016/j.jaci.2022.06.009,AI000646-31
126162.0,"Steven M Holland, MD",35748970.0,10.1007/s10875-022-01289-3,AI000646-31
126162.0,"Steven M Holland, MD",33598806.0,10.1007/s10875-021-00980-1,AI000646-31
126162.0,"Steven M Holland, MD",34529785.0,10.1182/bloodadvances.2021005065,AI000646-31
126199.0,"Peter D Kwong, PhD",34587480.0,10.1016/j.celrep.2021.109771,AI005022-21
126199.0,"Peter D Kwong, PhD",35736810.0,10.1084/jem.20220323,AI005022-21
126199.0,"Peter D Kwong, PhD",35589938.0,10.1038/s41598-022-12423-x,AI005022-21
126199.0,"Peter D Kwong, PhD",34706271.0,10.1016/j.celrep.2021.109928,AI005022-21
126199.0,"Peter D Kwong, PhD",35489332.0,10.1016/j.str.2022.04.003,AI005022-21
126199.0,"Peter D Kwong, PhD",34731616.0,10.1016/j.celrep.2021.109922,AI005022-21
126199.0,"Peter D Kwong, PhD",34716452.0,10.1038/s41590-021-01068-z,AI005022-21
126199.0,"Peter D Kwong, PhD",34788599.0,10.1016/j.immuni.2021.10.017,AI005022-21
126199.0,"Peter D Kwong, PhD",34753907.0,10.1038/s41467-021-26579-z,AI005022-21
126199.0,"Peter D Kwong, PhD",35438546.0,10.1126/scitranslmed.abn6859,AI005022-21
126199.0,"Peter D Kwong, PhD",34898670.0,10.1002/aic.17440,AI005022-21
126199.0,"Peter D Kwong, PhD",34726473.0,10.1126/scitranslmed.abj7125,AI005022-21
126199.0,"Peter D Kwong, PhD",35046963.0,10.3389/fimmu.2021.811632,AI005022-21
126199.0,"Peter D Kwong, PhD",35841885.0,10.1016/j.str.2022.06.004,AI005022-21
126199.0,"Peter D Kwong, PhD",34836485.0,10.1080/22221751.2021.2011623,AI005022-21
126199.0,"Peter D Kwong, PhD",35709309.0,10.1371/journal.ppat.1010574,AI005022-21
126199.0,"Peter D Kwong, PhD",35568025.0,10.1016/j.celrep.2022.110812,AI005022-21
126199.0,"Peter D Kwong, PhD",35413243.0,10.1016/j.str.2022.03.012,AI005022-21
126199.0,"Peter D Kwong, PhD",35324257.0,10.1126/science.abn8897,AI005022-21
126161.0,"Suk See De Ravin, MD",33512449.0,10.1182/blood.2020009620,AI000645-31
126161.0,"Suk See De Ravin, MD",35445907.0,10.1007/s10875-022-01261-1,AI000645-31
126161.0,"Suk See De Ravin, MD",34086870.0,10.1182/blood.2021011192,AI000645-31
126161.0,"Suk See De Ravin, MD",33623984.0,10.1182/blood.2020008503,AI000645-31
126161.0,"Suk See De Ravin, MD",35764638.0,10.1038/s41467-022-31344-x,AI000645-31
126161.0,"Suk See De Ravin, MD",34384841.0,10.1016/j.jaci.2021.07.029,AI000645-31
126161.0,"Suk See De Ravin, MD",33650026.0,10.1007/s10875-021-00989-6,AI000645-31
126161.0,"Suk See De Ravin, MD",33708388.0,10.1093/gastro/goaa005,AI000645-31
126161.0,"Suk See De Ravin, MD",33974038.0,10.1182/blood.2020010260,AI000645-31
126161.0,"Suk See De Ravin, MD",35753512.0,10.1016/j.jaci.2022.06.009,AI000645-31
126161.0,"Suk See De Ravin, MD",33712802.0,10.1038/s41434-021-00251-z,AI000645-31
126161.0,"Suk See De Ravin, MD",33948577.0,10.1016/j.xcrm.2021.100247,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",33512449.0,10.1182/blood.2020009620,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",35445907.0,10.1007/s10875-022-01261-1,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",34086870.0,10.1182/blood.2021011192,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",33623984.0,10.1182/blood.2020008503,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",35764638.0,10.1038/s41467-022-31344-x,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",34384841.0,10.1016/j.jaci.2021.07.029,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",33650026.0,10.1007/s10875-021-00989-6,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",33708388.0,10.1093/gastro/goaa005,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",33974038.0,10.1182/blood.2020010260,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",35753512.0,10.1016/j.jaci.2022.06.009,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",33712802.0,10.1038/s41434-021-00251-z,AI000645-31
126161.0,"Harry Lewis Malech, MD, BA",33948577.0,10.1016/j.xcrm.2021.100247,AI000645-31
126204.0,"Silvia Bolland, PhD",34060489.0,10.1172/JCI148000,AI000912-21
126204.0,"Silvia Bolland, PhD",35417706.0,10.1016/j.celrep.2022.110648,AI000912-21
126102.0,"Robert S Munford, MD",34522852.0,10.1016/j.isci.2021.103004,AI001139-10
126102.0,"Robert S Munford, MD",34783310.0,10.7554/eLife.70938,AI001139-10
126501.0,"Connie Sue Schmaljohn, PhD",,10.1126/science.abq3773.,AI009011-03
126368.0,"Matthew J Memoli, MD",35076009.0,10.3201/eid2802.211725,AI001221-06
126439.0,"Sonja Best, PhD",35233572.0,10.1101/2022.02.19.481089,AI001292-03
126439.0,"Sonja Best, PhD",34494021.0,10.1101/2021.08.30.458273,AI001292-03
126439.0,"Sonja Best, PhD",34889942.0,10.1084/jem.20211862,AI001292-03
126439.0,"Sonja Best, PhD",34876520.0,10.1073/pnas.2109744118,AI001292-03
126439.0,"Sonja Best, PhD",34522865.0,10.1016/j.isci.2021.103025,AI001292-03
126439.0,"Sonja Best, PhD",35233576.0,10.1101/2021.09.17.460664,AI001292-03
126439.0,"Sonja Best, PhD",35263563.0,10.1016/j.immuni.2022.02.010,AI001292-03
126439.0,"Sonja Best, PhD",33880473.0,10.1101/2021.04.15.440067,AI001292-03
126439.0,"Sonja Best, PhD",34586867.0,10.1128/JVI.00596-21,AI001292-03
126439.0,"Sonja Best, PhD",35039442.0,10.26508/lsa.202101314,AI001292-03
126439.0,"Sonja Best, PhD",33431511.0,10.1126/scitranslmed.abe8146,AI001292-03
126439.0,"Sonja Best, PhD",33465158.0,10.1371/journal.ppat.1009195,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",35233572.0,10.1101/2022.02.19.481089,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",34494021.0,10.1101/2021.08.30.458273,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",34889942.0,10.1084/jem.20211862,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",34876520.0,10.1073/pnas.2109744118,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",34522865.0,10.1016/j.isci.2021.103025,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",35233576.0,10.1101/2021.09.17.460664,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",35263563.0,10.1016/j.immuni.2022.02.010,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",33880473.0,10.1101/2021.04.15.440067,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",34586867.0,10.1128/JVI.00596-21,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",35039442.0,10.26508/lsa.202101314,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",33431511.0,10.1126/scitranslmed.abe8146,AI001292-03
126439.0,"Ronald N Germain, MD, PhD",33465158.0,10.1371/journal.ppat.1009195,AI001292-03
126239.0,"Bernard Moss, MD, PhD",35189701.0,10.1128/mbio.00102-22,AI000979-17
126239.0,"Bernard Moss, MD, PhD",34547026.0,10.1371/journal.ppat.1009911,AI000979-17
126239.0,"Bernard Moss, MD, PhD",34253028.0,10.1128/mBio.01495-21,AI000979-17
126483.0,"Daniel C Douek, MD, PhD",34426813.0,10.1101/2021.08.11.456015,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33907752.0,10.1101/2021.04.20.440647,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34529476.0,10.1126/science.abj0299,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34417590.0,10.1038/s41590-021-01021-0,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34075375.0,10.1101/2021.05.21.445189,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34013272.0,10.1101/2021.05.09.443299,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34233096.0,10.1056/NEJMc2107799,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33732238.0,10.3389/fimmu.2021.615102,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33688652.0,10.1101/2021.03.02.433390,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34315825.0,10.1126/scitranslmed.abi4547,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34075385.0,10.1101/2021.05.25.21257501,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34310620.0,10.1371/journal.pone.0255096,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34729558.0,10.1101/2021.10.23.465542,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34921774.0,10.1016/j.cell.2021.12.002,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33717194.0,10.3389/fimmu.2021.640190,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33720905.0,10.1172/jci.insight.146316,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33823129.0,10.1016/j.immuni.2021.03.004,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34237254.0,10.1016/j.cell.2021.05.023,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33903232.0,10.1073/pnas.2016855118,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34385356.0,10.1126/science.abj4176,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34366247.0,10.1016/j.it.2021.07.001,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33971664.0,10.1038/s41586-021-03594-0,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",33619494.0,10.1101/2021.02.17.431492,AI005151-03
126483.0,"Daniel C Douek, MD, PhD",34210892.0,10.1126/science.abh1766,AI005151-03
